Run 1,,
1,1,63627186544519
2,2,63627186546947.4
3,3,63627186548519.4
4,4,63627186550519.3
5,5,63627186552519.4
6,6,63627186554519.9
7,7,63627186556522.8
8,8,63627186558519.8
9,9,63627186560519.4
10,10,63627186562520
11,11,63627186564519.4
12,12,63627186566519.9
13,13,63627186568520.7
14,14,63627186570520.6
15,15,63627186572519.7
16,16,63627186574522.2
17,17,63627186576520.4
18,18,63627186578519.5
19,19,63627186580521
20,20,63627186582521.6
21,21,63627186584518.9
22,22,63627186586519.3
23,23,63627186588521.9
24,24,63627186590522.5
25,25,63627186592519.1
26,26,63627186594519.3
27,27,63627186596520.7
28,28,63627186598521
29,29,63627186600519.8
30,30,63627186602519.1
31,31,63627186604522.2
32,32,63627186606519.5
33,33,63627186608520
34,34,63627186610519.1
35,35,63627186612518.8
36,36,63627186614519.1
37,37,63627186616520.4
38,38,63627186618521.7
39,39,63627186620521.2
40,40,63627186622518.8
41,41,63627186624518.6
42,42,63627186626520.6
43,43,63627186628521.9
44,44,63627186630522.3
45,45,63627186632521
46,46,63627186634520.6
47,47,63627186636519.2
48,48,63627186638519.7
49,49,63627186640519.3
50,50,63627186642518.3
51,51,63627186644521.8
52,52,63627186646518.5
53,53,63627186648518.6
54,54,63627186650520.4
55,55,63627186652518.4
56,56,63627186654518.6
57,57,63627186656519.2
58,58,63627186658521.8
59,59,63627186660521.7
60,60,63627186662518.3
61,61,63627186664520.8
62,62,63627186666520.6
63,63,63627186668520.1
64,64,63627186670518.8
65,65,63627186672520.5
66,66,63627186674518.6
67,67,63627186676520.5
68,68,63627186678520.9
69,69,63627186680520.2
70,70,63627186682519.5
71,71,63627186684518.6
72,72,63627186686518.8
73,73,63627186688519.6
74,74,63627186690519.6
75,75,63627186692519.9
76,76,63627186694520.5
77,77,63627186696518.9
78,78,63627186698520.5
79,79,63627186700518.7
80,80,63627186702518.3
81,81,63627186704518.4
82,82,63627186706520
83,83,63627186708520.2
84,84,63627186710520
85,85,63627186712519.5
86,86,63627186714519.3
87,87,63627186716520.4
88,88,63627186718518.7
89,89,63627186720520.6
90,90,63627186722518.4
91,91,63627186724520.6
92,92,63627186726520.4
93,93,63627186728518.5
94,94,63627186730520.6
95,95,63627186732518.6
96,96,63627186734518.9
97,97,63627186736520.7
98,98,63627186738518.7
99,99,63627186740519.2
100,100,63627186742518.7
101,101,63627186744518.8
102,102,63627186746518.2
103,103,63627186748520.2
104,104,63627186750518.3
105,105,63627186752521.5
106,106,63627186754519.3
107,107,63627186756520.5
108,108,63627186758519.4
109,109,63627186760518.9
110,110,63627186762517.8
111,111,63627186764520.2
112,112,63627186766518.5
113,113,63627186768520.3
114,114,63627186770518.9
115,115,63627186772518
116,116,63627186774520.8
117,117,63627186776519.9
118,118,63627186778519
119,119,63627186780518.8
120,120,63627186782519
121,121,63627186784519.1
122,122,63627186786518.4
123,123,63627186788518.4
124,124,63627186790520.6
125,125,63627186792518.1
126,126,63627186794520
127,127,63627186796519.7
128,128,63627186798518.7
129,129,63627186800519.3
130,130,63627186802518.1
131,131,63627186804520.7
132,132,63627186806519.8
133,133,63627186808520.9
134,134,63627186810518.8
135,135,63627186812518
136,136,63627186814518.1
137,137,63627186816520.1
138,138,63627186818517.9
139,139,63627186820519.4
140,140,63627186822519
141,141,63627186824519.8
142,142,63627186826517.9
143,143,63627186828517.4
144,144,63627186830517.7
145,145,63627186832517.7
146,146,63627186834520.9
147,147,63627186836520.8
148,148,63627186838518.7
149,149,63627186840517.6
150,150,63627186842517.5
151,151,63627186844518.2
152,152,63627186846519.8
153,153,63627186848521.1
154,154,63627186850517.8
155,155,63627186852517.6
156,156,63627186854517.8
157,157,63627186856519
158,158,63627186858520.8
159,159,63627186860517.4
160,160,63627186862520.7
161,161,63627186864520.7
162,162,63627186866519.4
163,163,63627186868518.2
164,164,63627186870519.1
165,165,63627186872517.6
166,166,63627186874519.5
167,167,63627186876517.7
168,168,63627186878518.2
169,169,63627186880519.2
170,170,63627186882519
171,171,63627186884517.7
172,172,63627186886517.5
173,173,63627186888519.6
174,174,63627186890518.9
175,175,63627186892518.8
176,176,63627186894517.5
177,177,63627186896518.3
178,178,63627186898517.7
179,179,63627186900518
180,180,63627186902518.5
181,181,63627186904520.9
182,182,63627186906517.8
183,183,63627186908519.6
184,184,63627186910517.5
185,185,63627186912519
186,186,63627186914519.9
187,187,63627186916519
188,188,63627186918518.9
189,189,63627186920517.6
190,190,63627186922518.8
191,191,63627186924517.8
192,192,63627186926519.3
193,193,63627186928517.8
194,194,63627186930518.9
195,195,63627186932517.2
196,196,63627186934518.3
197,197,63627186936519
198,198,63627186938518.8
199,199,63627186940517.2
200,200,63627186942518.9
201,201,63627186944517.3
202,202,63627186946519
203,203,63627186948517.6
204,204,63627186950517.6
205,205,63627186952517.3
206,206,63627186954518.5
207,207,63627186956517.5
208,208,63627186958518.1
209,209,63627186960517
210,210,63627186962519.4
Run 2,,
1,1,63627187063873.3
2,2,63627187065873.6
3,3,63627187067873.9
4,4,63627187069873.6
5,5,63627187071875.2
6,6,63627187073875
7,7,63627187075874.6
8,8,63627187077875.2
9,9,63627187079873.9
10,10,63627187081873
11,11,63627187083875.2
12,12,63627187085875.4
13,13,63627187087875.1
14,14,63627187089873.9
15,15,63627187091875.4
16,16,63627187093874.5
17,17,63627187095874.2
18,18,63627187097873.8
19,19,63627187099873.9
20,20,63627187101873.9
21,21,63627187103872.8
22,22,63627187105873.2
23,23,63627187107873.7
24,24,63627187109875.1
25,25,63627187111872.8
26,26,63627187113874.5
27,27,63627187115873.7
28,28,63627187117875.3
29,29,63627187119876.1
30,30,63627187121875.6
31,31,63627187123872.5
32,32,63627187125875.4
33,33,63627187127875.6
34,34,63627187129874
35,35,63627187131874
36,36,63627187133875
37,37,63627187135873.2
38,38,63627187137875.5
39,39,63627187139873.1
40,40,63627187141875
41,41,63627187143872.9
42,42,63627187145873.6
43,43,63627187147875.4
44,44,63627187149873.2
45,45,63627187151875.9
46,46,63627187153874.3
47,47,63627187155872.6
48,48,63627187157874.3
49,49,63627187159873.9
50,50,63627187161874.2
51,51,63627187163872.9
52,52,63627187165872.6
53,53,63627187167872.9
54,54,63627187169873.6
55,55,63627187171875.4
56,56,63627187173872.8
57,57,63627187175873.6
58,58,63627187177874.3
59,59,63627187179872.3
60,60,63627187181873.6
61,61,63627187183874.6
62,62,63627187185874.6
63,63,63627187187873
64,64,63627187189875.3
65,65,63627187191872.3
66,66,63627187193872.9
67,67,63627187195874.2
68,68,63627187197872.9
69,69,63627187199874.3
70,70,63627187201875.3
71,71,63627187203875
72,72,63627187205873.3
73,73,63627187207873
74,74,63627187209873.5
75,75,63627187211872.8
76,76,63627187213872.7
77,77,63627187215873.9
78,78,63627187217872.4
79,79,63627187219872.8
80,80,63627187221875.4
81,81,63627187223872.3
82,82,63627187225873.8
83,83,63627187227874
84,84,63627187229873.9
85,85,63627187231873.3
86,86,63627187233873.6
87,87,63627187235872.9
88,88,63627187237874
89,89,63627187239873.7
90,90,63627187241875.3
91,91,63627187243874.6
92,92,63627187245875.3
93,93,63627187247875.1
94,94,63627187249873.2
95,95,63627187251872.6
96,96,63627187253875.2
97,97,63627187255873.5
98,98,63627187257873.4
99,99,63627187259872.4
100,100,63627187261873
101,101,63627187263872.8
102,102,63627187265873.3
103,103,63627187267872.7
104,104,63627187269873.9
105,105,63627187271873.2
106,106,63627187273873.3
107,107,63627187275872.6
108,108,63627187277875
109,109,63627187279871.8
110,110,63627187281874.3
111,111,63627187283873.8
112,112,63627187285873.5
113,113,63627187287871.8
114,114,63627187289872.3
115,115,63627187291874.3
116,116,63627187293873.6
117,117,63627187295873.6
118,118,63627187297872
119,119,63627187299872.1
120,120,63627187301873.4
121,121,63627187303873.3
122,122,63627187305872.3
123,123,63627187307871.6
124,124,63627187309874.9
125,125,63627187311873.6
126,126,63627187313872.6
127,127,63627187315873.9
128,128,63627187317872.9
129,129,63627187319873.4
130,130,63627187321872.6
131,131,63627187323875
132,132,63627187325872.1
133,133,63627187327873
134,134,63627187329875
135,135,63627187331872.4
136,136,63627187333872.5
137,137,63627187335872
138,138,63627187337873
139,139,63627187339871.8
140,140,63627187341873.6
141,141,63627187343873.3
142,142,63627187345871.8
143,143,63627187347872.2
144,144,63627187349873.3
145,145,63627187351874.2
146,146,63627187353874.4
147,147,63627187355871.5
148,148,63627187357873.1
149,149,63627187359874
150,150,63627187361873.2
151,151,63627187363872.1
152,152,63627187365872.1
153,153,63627187367871.9
154,154,63627187369873.5
155,155,63627187371871.3
156,156,63627187373871.5
157,157,63627187375873.3
158,158,63627187377873
159,159,63627187379874.4
160,160,63627187381871.9
161,161,63627187383873
162,162,63627187385871.5
163,163,63627187387871.9
164,164,63627187389872.5
165,165,63627187391872.5
166,166,63627187393871.6
167,167,63627187395873.4
168,168,63627187397871.7
169,169,63627187399872.8
170,170,63627187401872.5
171,171,63627187403871.9
172,172,63627187405873.9
173,173,63627187407873.6
174,174,63627187409871.7
175,175,63627187411872.1
176,176,63627187413873.6
177,177,63627187415873.6
178,178,63627187417873
179,179,63627187419874
180,180,63627187421872.5
181,181,63627187423873.7
182,182,63627187425871.2
183,183,63627187427873.8
184,184,63627187429874.4
185,185,63627187431873
186,186,63627187433873.6
187,187,63627187435871.6
188,188,63627187437873.2
189,189,63627187439872.1
190,190,63627187441872.1
191,191,63627187443871.7
192,192,63627187445872.4
193,193,63627187447871.3
194,194,63627187449871.3
195,195,63627187451872.6
196,196,63627187453873.8
197,197,63627187455872
198,198,63627187457871
199,199,63627187459873.3
200,200,63627187461873.4
201,201,63627187463871.5
202,202,63627187465873.4
203,203,63627187467871.7
204,204,63627187469873.2
205,205,63627187471873
206,206,63627187473873
207,207,63627187475871.2
208,208,63627187477872.6
209,209,63627187479872.1
210,210,63627187481873.3
Run 3,,
1,1,63627187531422.6
2,2,63627187533422.9
3,3,63627187535424
4,4,63627187537425.6
5,5,63627187539423.2
6,6,63627187541425
7,7,63627187543423
8,8,63627187545423.6
9,9,63627187547424.9
10,10,63627187549424.5
11,11,63627187551423.6
12,12,63627187553425.1
13,13,63627187555424
14,14,63627187557424.9
15,15,63627187559422.5
16,16,63627187561424.5
17,17,63627187563423.3
18,18,63627187565425.4
19,19,63627187567422
20,20,63627187569424.1
21,21,63627187571424.9
22,22,63627187573423.9
23,23,63627187575423.2
24,24,63627187577423.9
25,25,63627187579423
26,26,63627187581422.6
27,27,63627187583423.3
28,28,63627187585425.3
29,29,63627187587422.1
30,30,63627187589423.8
31,31,63627187591423.9
32,32,63627187593423.1
33,33,63627187595423.4
34,34,63627187597423.7
35,35,63627187599422.2
36,36,63627187601422.3
37,37,63627187603422.6
38,38,63627187605424
39,39,63627187607422
40,40,63627187609422
41,41,63627187611425.3
42,42,63627187613425.3
43,43,63627187615421.6
44,44,63627187617423
45,45,63627187619423.4
46,46,63627187621425.4
47,47,63627187623423
48,48,63627187625422.6
49,49,63627187627423.8
50,50,63627187629421.9
51,51,63627187631425.3
52,52,63627187633424.4
53,53,63627187635421.6
54,54,63627187637422.2
55,55,63627187639425.6
56,56,63627187641423.6
57,57,63627187643423.5
58,58,63627187645422.7
59,59,63627187647421.6
60,60,63627187649421.8
61,61,63627187651425.1
62,62,63627187653422.7
63,63,63627187655422.2
64,64,63627187657421.9
65,65,63627187659421.9
66,66,63627187661423.8
67,67,63627187663421.8
68,68,63627187665424.3
69,69,63627187667423.2
70,70,63627187669423.9
71,71,63627187671423.3
72,72,63627187673422.6
73,73,63627187675421.6
74,74,63627187677423.2
75,75,63627187679421.6
76,76,63627187681422.2
77,77,63627187683423.2
78,78,63627187685423.6
79,79,63627187687421.8
80,80,63627187689423.2
81,81,63627187691422.2
82,82,63627187693421.7
83,83,63627187695422.7
84,84,63627187697423.4
85,85,63627187699422.8
86,86,63627187701421.9
87,87,63627187703421.7
88,88,63627187705422.1
89,89,63627187707423.9
90,90,63627187709423.9
91,91,63627187711422.3
92,92,63627187713421.4
93,93,63627187715423
94,94,63627187717423.4
95,95,63627187719423.4
96,96,63627187721421.6
97,97,63627187723424.4
98,98,63627187725421.9
99,99,63627187727421.6
100,100,63627187729421.6
101,101,63627187731423.3
102,102,63627187733423
103,103,63627187735423
104,104,63627187737422.8
105,105,63627187739424
106,106,63627187741424.7
107,107,63627187743421.3
108,108,63627187745421.2
109,109,63627187747423.9
110,110,63627187749421.7
111,111,63627187751424.7
112,112,63627187753422.5
113,113,63627187755422.8
114,114,63627187757422.7
115,115,63627187759424
116,116,63627187761423.2
117,117,63627187763422.5
118,118,63627187765422.8
119,119,63627187767424.5
120,120,63627187769424.1
121,121,63627187771422.8
122,122,63627187773423
123,123,63627187775421.8
124,124,63627187777422.9
125,125,63627187779424.1
126,126,63627187781423.5
127,127,63627187783422.1
128,128,63627187785422.9
129,129,63627187787423.4
130,130,63627187789421.6
131,131,63627187791423.4
132,132,63627187793423.4
133,133,63627187795423.9
134,134,63627187797421
135,135,63627187799421.1
136,136,63627187801424.2
137,137,63627187803421.1
138,138,63627187805421.2
139,139,63627187807422.9
140,140,63627187809421.5
141,141,63627187811421.9
142,142,63627187813422.5
143,143,63627187815421.1
144,144,63627187817421.4
145,145,63627187819421.6
146,146,63627187821421
147,147,63627187823422.7
148,148,63627187825421.1
149,149,63627187827421.2
150,150,63627187829423.9
151,151,63627187831421.4
152,152,63627187833421.5
153,153,63627187835422.8
154,154,63627187837423
155,155,63627187839423.4
156,156,63627187841422
157,157,63627187843423.6
158,158,63627187845423.5
159,159,63627187847421.4
160,160,63627187849422.2
161,161,63627187851421.7
162,162,63627187853421.4
163,163,63627187855421.3
164,164,63627187857422.7
165,165,63627187859422.1
166,166,63627187861420.3
167,167,63627187863420.7
168,168,63627187865421
169,169,63627187867420.7
170,170,63627187869423.7
171,171,63627187871422
172,172,63627187873423.5
173,173,63627187875422
174,174,63627187877422.8
175,175,63627187879420.7
176,176,63627187881420.1
177,177,63627187883422.4
178,178,63627187885423.3
179,179,63627187887420.7
180,180,63627187889422.2
181,181,63627187891421.8
182,182,63627187893420.4
183,183,63627187895422.2
184,184,63627187897423.8
185,185,63627187899424.4
186,186,63627187901421.4
187,187,63627187903421.5
188,188,63627187905421.4
189,189,63627187907421.4
190,190,63627187909420.5
191,191,63627187911421
192,192,63627187913423
193,193,63627187915421.3
194,194,63627187917423.9
195,195,63627187919421.6
196,196,63627187921423
197,197,63627187923422.3
198,198,63627187925420.4
199,199,63627187927420.4
200,200,63627187929423.6
201,201,63627187931423.2
202,202,63627187933421.8
203,203,63627187935420.9
204,204,63627187937421.4
205,205,63627187939420.9
206,206,63627187941421.7
207,207,63627187943421.4
208,208,63627187945421.2
209,209,63627187947422.8
210,210,63627187949420.1
Run 4,,
1,1,63627187999319.7
2,2,63627188001319.9
3,3,63627188003323.2
4,4,63627188005319.9
5,5,63627188007321.8
6,6,63627188009323.2
7,7,63627188011319.8
8,8,63627188013319.6
9,9,63627188015320.9
10,10,63627188017319.6
11,11,63627188019321.5
12,12,63627188021321.7
13,13,63627188023319.7
14,14,63627188025319.8
15,15,63627188027321.8
16,16,63627188029322.9
17,17,63627188031320.1
18,18,63627188033320.9
19,19,63627188035319.8
20,20,63627188037319.6
21,21,63627188039319.9
22,22,63627188041322.6
23,23,63627188043320.2
24,24,63627188045319.9
25,25,63627188047319.1
26,26,63627188049321.5
27,27,63627188051320.4
28,28,63627188053319.4
29,29,63627188055319.8
30,30,63627188057321.2
31,31,63627188059319.9
32,32,63627188061322.7
33,33,63627188063321.2
34,34,63627188065321.9
35,35,63627188067320
36,36,63627188069320.9
37,37,63627188071321.6
38,38,63627188073319.6
39,39,63627188075320.5
40,40,63627188077322.6
41,41,63627188079319.6
42,42,63627188081321.6
43,43,63627188083319.6
44,44,63627188085319.8
45,45,63627188087321.9
46,46,63627188089321.7
47,47,63627188091319.6
48,48,63627188093321
49,49,63627188095320.9
50,50,63627188097321.6
51,51,63627188099321.6
52,52,63627188101320.9
53,53,63627188103320.4
54,54,63627188105319.7
55,55,63627188107322.6
56,56,63627188109322.6
57,57,63627188111320.9
58,58,63627188113321.5
59,59,63627188115319.6
60,60,63627188117320.4
61,61,63627188119320.9
62,62,63627188121319.8
63,63,63627188123342.3
64,64,63627188125320.9
65,65,63627188127319.1
66,66,63627188129321.8
67,67,63627188131319.3
68,68,63627188133319.1
69,69,63627188135322
70,70,63627188137319
71,71,63627188139319.2
72,72,63627188141319.9
73,73,63627188143320.8
74,74,63627188145320
75,75,63627188147320.9
76,76,63627188149319.7
77,77,63627188151319.4
78,78,63627188153320.3
79,79,63627188155321
80,80,63627188157322.1
81,81,63627188159321
82,82,63627188161320.2
83,83,63627188163319.9
84,84,63627188165319.6
85,85,63627188167321
86,86,63627188169321.5
87,87,63627188171318.7
88,88,63627188173320.6
89,89,63627188175319.9
90,90,63627188177321.4
91,91,63627188179319.4
92,92,63627188181318.9
93,93,63627188183320.8
94,94,63627188185318.9
95,95,63627188187320.3
96,96,63627188189320.8
97,97,63627188191319.7
98,98,63627188193319.9
99,99,63627188195318.9
100,100,63627188197319.5
101,101,63627188199320.3
102,102,63627188201320.4
103,103,63627188203321.7
104,104,63627188205318.7
105,105,63627188207321
106,106,63627188209320.2
107,107,63627188211319.6
108,108,63627188213321.5
109,109,63627188215320.1
110,110,63627188217320.8
111,111,63627188219322
112,112,63627188221319.2
113,113,63627188223318.6
114,114,63627188225318.3
115,115,63627188227318.8
116,116,63627188229319.6
117,117,63627188231319.5
118,118,63627188233320.4
119,119,63627188235319
120,120,63627188237318.6
121,121,63627188239321.4
122,122,63627188241318.8
123,123,63627188243321.2
124,124,63627188245318.3
125,125,63627188247319
126,126,63627188249318.9
127,127,63627188251318.7
128,128,63627188253319.3
129,129,63627188255320.3
130,130,63627188257318.6
131,131,63627188259318.8
132,132,63627188261321.3
133,133,63627188263321.5
134,134,63627188265318.3
135,135,63627188267320.3
136,136,63627188269321.3
137,137,63627188271318.9
138,138,63627188273318.5
139,139,63627188275318.3
140,140,63627188277320.1
141,141,63627188279318.6
142,142,63627188281320.8
143,143,63627188283318.6
144,144,63627188285317.8
145,145,63627188287319.4
146,146,63627188289318.4
147,147,63627188291321.3
148,148,63627188293319.9
149,149,63627188295319.7
150,150,63627188297318.1
151,151,63627188299319.1
152,152,63627188301318.6
153,153,63627188303318.1
154,154,63627188305318.1
155,155,63627188307319.9
156,156,63627188309318.2
157,157,63627188311321.4
158,158,63627188313320.8
159,159,63627188315318.7
160,160,63627188317319.1
161,161,63627188319319.5
162,162,63627188321319
163,163,63627188323319.6
164,164,63627188325318
165,165,63627188327318.5
166,166,63627188329318.2
167,167,63627188331318.8
168,168,63627188333317.6
169,169,63627188335318.2
170,170,63627188337318
171,171,63627188339321.1
172,172,63627188341321.3
173,173,63627188343320.3
174,174,63627188345317.5
175,175,63627188347319.6
176,176,63627188349318.9
177,177,63627188351318.7
178,178,63627188353318.6
179,179,63627188355318.2
180,180,63627188357320.8
181,181,63627188359318.7
182,182,63627188361319.2
183,183,63627188363318.9
184,184,63627188365317.5
185,185,63627188367319.2
186,186,63627188369319.1
187,187,63627188371318.3
188,188,63627188373320.1
189,189,63627188375317.8
190,190,63627188377319.6
191,191,63627188379318
192,192,63627188381318.2
193,193,63627188383317.2
194,194,63627188385320.4
195,195,63627188387317.6
196,196,63627188389320.1
